,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
48447,63.0,0.0015199999999999,0.648,278067.0,0.622,596999999999.9990000000,0.109,-6063.0000000000,0.0428,88684.0000000000,0.51,hard
31854,61.0,0.491,0.545,288053.0,0.467,0.175,0.0805,-10862.0000000000,0.0305,113713.0000000000,0.444,hard
11997,34.0,0.00477,0.758,231224.0,0.479,0.872,0.107,-6791.0000000000,0.0868,9200299999999990.0000000000,0.652,hard
30588,32.0,0.00938,0.495,200360.0,0.7859999999999999,0.007520000000000001,0.107,-10.51,0.035,142266.0000000000,0.696,hard
20820,62.0,0.039,0.485,184920.0,0.701,0.0,0.0977,-3807.0000000000,0.0288,15194799999999900.0000000000,0.613,hard
7321,29.0,0.301,0.511,295987.0,0.6990000000000001,0.0,0.0884,-4485.0000000000,0.037000000000000005,11995296059529000.0000000000,0.496,hard
17531,39.0,0.261,0.486,209160.0,0.512,0.0186,0.121,-76370000000000000.0000000000,0.0327,65145.0000000000,0.321,hard
30587,32.0,0.0007440000000000001,0.47100000000000003,228520.0,0.9440000000000001,0.000587,0.193,-4673.0000000000,0.0686,94414.0000000000,0.763,hard
314,37.0,0.3329999999999999,0.7929999999999999,509107.0,0.479,0.907,0.0279,-10759.0000000000,0.0822,95.99,0.645,hard
3455,44.0,0.71,0.627,370453.0,0.496,0.831,0.3429999999999999,-11866.0000000000,0.0396,95.0,0.0801,hard
14092,40.0,0.7020000000000001,0.674,246693.0,0.528,1.63e-05,0.0799,-6939.0000000000,0.045,88105.0000000000,0.955,hard
14505,38.0,0.3279999999999999,0.444,337017.0,0.54,0.0127,0.08,-11003.0000000000,0.21600000000000003,11995296059529000.0000000000,0.287,hard
26112,50.0,0.188,0.7659999999999999,261176.0,0.526,0.0,0.0744,-6228.0000000000,0.233,136105.0000000000,0.568,hard
32394,34.0,0.551,0.301,260200.0,0.7390000000000001,3.86e-05,0.11,-7615.0000000000,0.043,90.96,0.595,hard
13458,30.0,0.747,0.21600000000000003,212160.0,0.389,0.904,0.513,-11300999999999900.0000000000,0.038,16316299999999900.0000000000,0.155,hard
19293,46.0,0.866,0.47,320520.0,0.22,1.07e-06,0.113,-11727.0000000000,0.043,156109.0000000000,0.349,hard
15838,44.0,0.000354,0.272,204402.0,0.9079999999999999,0.0362,0.18,-7928.0000000000,0.10300000000000001,16091299999999900.0000000000,0.38,hard
31297,30.0,0.0618,0.389,160440.0,0.8290000000000001,0.00125,0.168,-5.58,0.15,122051.0000000000,0.435,hard
43647,31.0,114000000000.0000000000,0.294,253947.0,0.9209999999999999,8.04e-05,0.0802,-4165.0000000000,0.0807,184.78,0.24100000000000002,hard
6407,11.0,0.929,0.563,142573.0,0.252,6.11e-05,0.126,-10690999999999900.0000000000,0.0287,111721.0000000000,0.0792,hard
43238,47.0,0.8029999999999999,0.193,251173.0,0.007090000000000001,0.20800000000000002,0.0981,-33602.0000000000,0.0436,94681.0000000000,0.037000000000000005,hard
4193,36.0,0.42,0.52,575933.0,0.479,0.779,0.0942,-8389.0000000000,0.0278,9001100000000000.0000000000,0.1689999999999999,hard
11034,36.0,0.48100000000000004,0.718,285533.0,0.5479999999999999,0.857,0.0892,-11204.0000000000,0.0316,109.96,0.629,hard
47667,50.0,0.00555,0.74,184490.0,0.49700000000000005,0.0,0.3339999999999999,-5309.0000000000,0.152,147026.0000000000,0.067,hard
5504,16.0,0.868,0.5770000000000001,343467.0,0.491,0.9309999999999999,0.0842,-7412000000000000.0000000000,0.063,124557.0000000000,0.389,hard
30629,34.0,3.23e-06,0.275,144600.0,0.958,0.9590000000000001,0.315,-9171.0000000000,0.0408,99993.0000000000,0.727,hard
31430,42.0,0.4579999999999999,0.368,-1.0,0.395,3.66e-05,0.14,-14067.0000000000,0.0296,101564.0000000000,0.466,hard
42423,44.0,0.9309999999999999,0.221,184169.0,0.09300000000000001,0.9570000000000001,0.0757,-23238000000000000.0000000000,0.0367,102.96,0.127,hard
25340,52.0,0.0178,0.878,251667.0,0.6509999999999999,0.0,0.0408,-8074.0000000000,0.252,9202799999999990.0000000000,0.102,hard
28102,58.0,0.335,0.792,230600.0,0.8079999999999999,0.0,0.2689999999999999,-41560000000000000.0000000000,0.0963,92064.0000000000,0.7090000000000001,hard
18144,51.0,0.0378,0.5489999999999999,177000.0,0.888,7.22e-06,0.156,-3.68,0.0291,104976.0000000000,0.386,hard
32950,36.0,0.847,0.465,131200.0,0.431,0.0,0.36,-10847000000000000.0000000000,0.0304,9398100000000000.0000000000,0.74,hard
25145,59.0,0.0193,0.691,305680.0,0.96,0.0,0.0626,-16159999999999900.0000000000,0.198,157.02,0.645,hard
23534,46.0,0.0217,0.57,232880.0,0.6,0.0,0.0957,-11618.0000000000,0.039,143861.0000000000,0.611,hard
17816,54.0,0.2319999999999999,0.499,335893.0,0.816,0.0,0.105,-39130000000000000.0000000000,0.0358,8201700000000000.0000000000,0.275,hard
48760,81.0,0.387,0.836,-1.0,0.621,91599999999.9999000000,0.10400000000000001,-4685.0000000000,0.0892,101995.0000000000,0.762,hard
7776,28.0,0.935,0.294,37027.0,0.349,0.581,0.158,-17519000000000000.0000000000,0.0475,155418.0000000000,0.0298,hard
2004,21.0,0.614,0.7170000000000001,89958.0,0.433,0.764,0.10800000000000001,-10354000000000000.0000000000,0.146,80038.0000000000,0.546,hard
49940,48.0,0.198,0.741,194581.0,0.556,0.0597,0.126,-8.28,0.046,12953799999999900.0000000000,0.2,hard
11281,43.0,0.163,0.81,350467.0,0.59,0.06,0.0961,-7421.0000000000,0.047,12001700000000000.0000000000,0.662,hard
29298,56.0,0.298,0.632,180000.0,0.742,0.0,0.433,-7041.0000000000,0.0846,160037.0000000000,0.657,hard
16359,54.0,0.00535,0.413,231368.0,0.885,1.97e-06,0.166,-7695.0000000000,0.0777,113807.0000000000,0.21100000000000002,hard
31453,26.0,0.168,0.29100000000000004,541640.0,0.937,0.47,0.86,-7032.0000000000,0.10300000000000001,15332399999999900.0000000000,0.42700000000000005,hard
48523,52.0,0.0031,0.769,195347.0,0.601,0.0,0.272,-8402000000000000.0000000000,0.171,16899599999999900.0000000000,0.4479999999999999,hard
20124,55.0,0.349,0.446,245693.0,0.519,0.00599,0.249,-7585.0000000000,0.0274,151267.0000000000,0.3829999999999999,hard
12945,37.0,0.904,0.547,374093.0,0.1159999999999999,0.848,0.107,-21945999999999900.0000000000,0.0354,105115.0000000000,0.344,hard
30469,28.0,0.0298,0.489,241680.0,0.746,0.21,0.0997,-70729999999999900.0000000000,0.0431,166597.0000000000,0.866,hard
17163,55.0,0.0312,0.473,312280.0,0.691,0.00404,0.147,-7984.0000000000,0.0248,82118.0000000000,0.42100000000000004,hard
12893,37.0,0.988,0.6679999999999999,205640.0,0.243,0.0296,0.10800000000000001,-11664000000000000.0000000000,0.0541,74258.0000000000,0.6679999999999999,hard
3858,49.0,0.32,0.601,229520.0,0.5579999999999999,0.375,0.0732,-8353.0000000000,0.0441,92948.0000000000,0.41600000000000004,pop
28598,65.0,0.723,0.7140000000000001,-1.0,0.3429999999999999,5.48e-06,0.102,-7641.0000000000,0.38,72348.0000000000,0.37200000000000005,pop
2817,47.0,0.111,0.69,268138.0,0.74,0.807,0.0899,-55089999999999900.0000000000,0.0741,144935.0000000000,0.363,pop
25545,60.0,0.10300000000000001,0.401,60000.0,0.532,0.0,0.478,-11554.0000000000,0.508,84777.0000000000,0.413,pop
26511,48.0,0.3339999999999999,0.768,192923.0,0.7659999999999999,0.0,0.115,-3697.0000000000,0.0891,129985.0000000000,0.6759999999999999,pop
17784,48.0,0.0169,0.42,400711.0,0.752,0.0214,0.1169999999999999,-5002.0000000000,0.0386,111105.0000000000,0.461,pop
13863,41.0,0.644,0.823,236533.0,0.8140000000000001,0.687,0.1169999999999999,-56110000000000000.0000000000,0.177,102619.0000000000,0.649,pop
1444,25.0,0.0161,0.815,149647.0,0.6659999999999999,0.552,0.0745,-5995.0000000000,0.2269999999999999,11995296059529000.0000000000,0.483,pop
5382,23.0,0.0096099999999999,0.514,262253.0,0.523,0.778,0.14,-6601.0000000000,0.1169999999999999,143844.0000000000,0.444,pop
18192,54.0,5.45e-05,0.483,250128.0,0.9620000000000001,9.61e-06,0.273,-2.93,0.107,8800299999999990.0000000000,0.4589999999999999,pop
30184,39.0,0.00351,0.534,287033.0,0.653,0.0205,0.254,-7358.0000000000,0.0314,15569299999999900.0000000000,0.434,pop
13114,38.0,0.992,0.379,239640.0,0.2789999999999999,0.907,0.107,-12694.0000000000,0.0339,8991799999999990.0000000000,0.293,pop
23947,42.0,0.48,0.65,204533.0,0.7909999999999999,0.0,0.16,-4397.0000000000,0.0331,93992.0000000000,0.8959999999999999,pop
33781,41.0,0.0873,0.364,187853.0,0.845,1.4e-06,0.0843,-4115.0000000000,0.0571,13002200000000000.0000000000,0.428,pop
14054,30.0,0.0303,0.813,245040.0,0.767,0.887,0.0467,-71770000000000000.0000000000,0.0375,11995296059529000.0000000000,0.877,pop
399,46.0,0.281,0.498,-1.0,0.7240000000000001,6.75e-06,0.157,-5142.0000000000,0.0892,145908.0000000000,0.384,pop
48321,54.0,0.517,0.589,217920.0,0.616,9.33e-06,0.12300000000000001,-34010000000000000.0000000000,0.0987,8393700000000000.0000000000,0.305,pop
34918,41.0,0.885,0.4539999999999999,264667.0,0.20600000000000002,0.00010800000000000001,0.067,-14855.0000000000,0.0333,167169.0000000000,0.336,pop
2111,54.0,0.0005639999999999,0.635,325385.0,0.7559999999999999,0.868,0.11,-9421.0000000000,0.0381,129998.0000000000,0.106,pop
25261,63.0,0.0129,0.826,130909.0,0.914,0.0,0.0787,-2925.0000000000,0.266,9353200000000000.0000000000,0.687,pop
48840,48.0,0.131,0.8859999999999999,256000.0,0.503,0.000692,0.10400000000000001,-7189.0000000000,0.0437,11995296059529000.0000000000,0.55,pop
27204,62.0,0.0027300000000000002,0.449,210707.0,0.971,0.0,0.141,-3.66,0.0476,144031.0000000000,0.414,pop
5181,41.0,0.703,0.546,418027.0,0.34,0.0,0.0975,-8161.0000000000,0.026000000000000002,78.31,0.325,hard
23520,41.0,0.0282,0.61,224341.0,0.774,0.0,0.111,-5159.0000000000,0.0289,82993.0000000000,0.695,hard
30182,34.0,0.0267,0.519,408920.0,0.48200000000000004,0.00787,0.337,-6.85,0.0305,125844.0000000000,0.152,hard
9728,31.0,0.7390000000000001,0.565,260467.0,0.3929999999999999,0.0008449999999999,0.14300000000000002,-9309.0000000000,0.0244,7553699999999990.0000000000,0.2289999999999999,hard
46753,54.0,0.2289999999999999,0.862,148747.0,0.598,0.0030399999999999,0.135,-6667000000000000.0000000000,0.0612,141934.0000000000,0.561,hard
33984,28.0,0.42200000000000004,0.585,232400.0,0.726,0.0235,0.332,-12614.0000000000,0.0549,126105.0000000000,0.884,hard
18340,40.0,0.00851,0.5489999999999999,199240.0,0.895,1.12e-06,0.131,-7145.0000000000,0.0445,134595.0000000000,0.95,hard
20602,50.0,0.0571,0.6809999999999999,-1.0,0.747,2.12e-06,0.171,-5731.0000000000,0.0329,106977.0000000000,0.282,hard
23886,49.0,0.0121,0.3,181333.0,0.965,0.000742,0.687,-6724.0000000000,0.0429,178963.0000000000,0.7929999999999999,hard
11849,53.0,0.985,0.336,190400.0,0.0619,0.8909999999999999,0.11,-20494.0000000000,0.0363,60705.0000000000,0.1969999999999999,hard
47738,48.0,0.495,0.95,190240.0,0.3429999999999999,0.0,0.0805,-9418.0000000000,0.508,124051.0000000000,0.564,hard
19530,50.0,0.000571,0.183,-1.0,0.9840000000000001,1.84e-05,0.28800000000000003,-2654.0000000000,0.18600000000000003,182.41,0.36,hard
20912,48.0,0.951,0.498,193787.0,0.0969,0.0,0.105,-16482.0000000000,0.0435,144077.0000000000,0.39,hard
21611,39.0,0.152,0.5720000000000001,235416.0,0.826,0.0,0.113,-5167000000000000.0000000000,0.132,167988.0000000000,0.408,hard
47894,48.0,0.203,0.6729999999999999,212907.0,0.838,8.8e-06,0.105,-59220000000000000.0000000000,0.314,168114.0000000000,0.872,hard
8057,37.0,0.0266,0.491,324100.0,0.943,0.0,0.21,-30460000000000000.0000000000,0.0354,9248299999999990.0000000000,0.396,hard
14815,42.0,0.0614,0.643,370160.0,0.643,0.711,0.11900000000000001,-8081.0000000000,0.027000000000000003,102.0,0.436,hard
46442,70.0,0.201,0.617,225800.0,0.779,0.0,0.1169999999999999,-5084.0000000000,0.287,8333200000000000.0000000000,0.887,hard
16145,59.0,0.000813,0.653,309573.0,0.708,0.0197,0.0764,-9367.0000000000,0.0263,100698.0000000000,0.8909999999999999,hard
42014,33.0,0.978,0.434,208147.0,0.0867,0.86,0.40700000000000003,-22613000000000000.0000000000,0.0527,79847.0000000000,0.82,hard
13047,45.0,0.34700000000000003,0.741,289800.0,0.7240000000000001,0.0325,0.305,-46739999999999900.0000000000,0.0402,9101700000000000.0000000000,0.607,hard
48013,54.0,0.20600000000000002,0.501,247202.0,0.903,0.0,0.155,-4327.0000000000,0.12,131957.0000000000,0.43200000000000005,hard
10476,35.0,0.000612,0.292,301613.0,0.97,0.4029999999999999,0.308,-3615.0000000000,0.132,109.8,0.35100000000000003,rock
32891,36.0,0.139,0.635,249147.0,0.47600000000000003,596999999999.9990000000,0.10300000000000001,-10440999999999900.0000000000,0.0721,88053.0000000000,0.522,rock
20404,39.0,0.81,0.478,213667.0,0.395,0.0,0.34600000000000003,-11674000000000000.0000000000,0.0306,136467.0000000000,0.616,rock
34558,33.0,0.1369999999999999,0.47200000000000003,220187.0,0.815,506000000000.0000000000,0.261,-9725.0000000000,0.0478,131547.0000000000,0.593,rock
29807,53.0,0.00216,0.474,132733.0,0.9940000000000001,0.126,0.314,-18840000000000000.0000000000,0.10300000000000001,171433.0000000000,0.847,rock
9722,20.0,0.000918,0.1669999999999999,-1.0,0.461,0.7929999999999999,0.113,-10.65,0.0331,87.03,0.10300000000000001,rock
6808,19.0,0.105,0.511,148067.0,0.35200000000000004,0.7879999999999999,0.217,-13681.0000000000,0.0352,84439.0000000000,0.204,rock
1107,42.0,0.0586,0.809,160500.0,0.27,0.9009999999999999,0.257,-13722999999999900.0000000000,0.0781,80009.0000000000,0.10800000000000001,rock
49679,53.0,0.746,0.561,225533.0,0.8909999999999999,0.0,0.109,-4771.0000000000,0.305,91316.0000000000,0.69,rock
43431,32.0,0.995,0.209,318000.0,0.0153,0.877,0.0674,-29801.0000000000,0.0408,11995296059529000.0000000000,0.11800000000000001,rock
29601,70.0,0.0557,0.6779999999999999,213402.0,0.76,0.0,0.359,-5546.0000000000,0.221,96044.0000000000,0.24,rock
1232,25.0,0.0106,0.584,253467.0,0.925,0.0857,0.581,-4.09,0.1639999999999999,127984.0000000000,0.0534,rock
22413,51.0,0.214,0.606,197160.0,0.848,71400000000.0000000000,0.111,-5726.0000000000,0.0361,132004.0000000000,0.49,rock
9737,28.0,0.253,0.519,310707.0,0.7070000000000001,0.00084,0.212,-48439999999999900.0000000000,0.0261,180.03,0.517,rock
45113,46.0,0.48,0.809,203327.0,0.523,0.0,0.2769999999999999,-6335.0000000000,0.20600000000000002,133921.0000000000,0.8270000000000001,rock
15069,51.0,0.000614,0.41100000000000003,322613.0,0.768,0.00859,0.134,-4.21,0.0562,134408.0000000000,0.672,classic
4449,44.0,0.000848,0.726,-1.0,0.892,0.000144,0.831,-2278.0000000000,0.0557,120.1,0.3339999999999999,classic
31418,26.0,0.488,0.522,322547.0,0.324,0.7240000000000001,0.551,-14972000000000000.0000000000,0.0408,115836.0000000000,0.395,classic
2296,25.0,0.00398,0.568,373930.0,0.5870000000000001,0.74,0.684,-11238.0000000000,0.0331,12800799999999900.0000000000,0.038,classic
45875,64.0,0.263,0.782,-1.0,0.508,0.0706,0.157,-7153.0000000000,0.231,137954.0000000000,0.35600000000000004,classic
33674,47.0,0.0135,0.162,369338.0,0.517,0.24600000000000002,0.1159999999999999,-8214.0000000000,0.0631,173743.0000000000,0.109,classic
6648,13.0,0.7390000000000001,0.4,173000.0,0.43700000000000006,0.9670000000000001,0.132,-14015999999999900.0000000000,0.0503,11995296059529000.0000000000,0.142,classic
25071,74.0,0.0459,0.655,-1.0,0.835,0.0,0.409,-3451.0000000000,0.059000000000000004,91035.0000000000,0.165,classic
48010,72.0,0.342,0.547,208493.0,0.596,0.335,0.14800000000000002,-7744.0000000000,0.192,11995296059529000.0000000000,0.368,classic
15814,44.0,0.597,0.669,192444.0,0.6990000000000001,3.09e-05,0.2,-68820000000000000.0000000000,0.0582,92006.0000000000,0.368,classic
4,32.0,0.00465,0.638,222369.0,0.5870000000000001,0.909,0.157,-6266.0000000000,0.0413,145036.0000000000,0.3229999999999999,classic
22199,40.0,0.91,0.41200000000000003,198107.0,0.0769,0.00144,0.113,-20142.0000000000,0.032,171168.0000000000,0.518,classic
30490,31.0,0.158,0.498,410867.0,0.5710000000000001,0.00945,0.0553,-8341000000000000.0000000000,0.0281,139226.0000000000,0.49200000000000005,classic
42035,53.0,0.9940000000000001,0.222,161360.0,0.0119,0.925,0.102,-32855.0000000000,0.0357,72774.0000000000,0.14,classic
564,40.0,0.0138,0.77,-1.0,0.721,0.505,0.0968,-8008.0000000000,0.0532,11999600000000000.0000000000,0.366,classic
49134,56.0,0.252,0.873,181360.0,0.872,0.0,0.335,-0.883,0.17,97978.0000000000,0.6829999999999999,classic
18282,58.0,0.0208,0.8079999999999999,221027.0,0.726,0.276,0.129,-8435.0000000000,0.252,96.12,0.616,classic
16409,55.0,0.0134,0.655,217067.0,0.626,0.0,0.349,-7155.0000000000,0.045,134028.0000000000,0.498,classic
33608,64.0,0.263,0.4429999999999999,-1.0,0.727,0.0001409999999999,0.1689999999999999,-79510000000000000.0000000000,0.145,160.82,0.5660000000000001,classic
2348,40.0,0.168,0.568,368533.0,0.33,0.546,0.807,-16029.0000000000,0.0265,10614200000000000.0000000000,0.297,classic
45856,64.0,0.517,0.82,-1.0,0.596,0.00159,0.358,-7539.0000000000,0.24600000000000002,9496799999999990.0000000000,0.54,rock
22108,61.0,0.4529999999999999,0.508,213267.0,0.493,0.0,0.24100000000000002,-8786.0000000000,0.0327,127671.0000000000,0.467,rock
44723,29.0,0.972,0.154,450413.0,0.0118,0.847,0.0709,-31066999999999900.0000000000,0.0467,8015100000000000.0000000000,0.0524,rock
31350,38.0,0.0162,0.636,182187.0,0.526,2.3e-06,0.08900000000000001,-7372000000000000.0000000000,0.0363,76447.0000000000,0.3379999999999999,rock
40158,33.0,0.99,0.3929999999999999,-1.0,0.1119999999999999,0.924,0.12300000000000001,-24031.0000000000,0.0348,139968.0000000000,0.48700000000000004,rock
297,32.0,0.00058,0.664,-1.0,0.83,0.113,0.3389999999999999,-5021.0000000000,0.0463,9481200000000000.0000000000,0.9059999999999999,rock
30829,27.0,0.0589,0.544,232533.0,0.484,2.92e-06,0.256,-71110000000000000.0000000000,0.0254,144872.0000000000,0.519,rock
17520,63.0,0.0371,0.43700000000000006,266493.0,0.337,0.0009460000000000001,0.0981,-11439.0000000000,0.0326,11995296059529000.0000000000,0.0784,rock
15821,43.0,0.0129,0.616,207067.0,0.605,0.0,0.1119999999999999,-4641.0000000000,0.09300000000000001,77493.0000000000,0.435,rock
10557,33.0,0.9329999999999999,0.304,-1.0,0.126,0.9390000000000001,0.124,-20634.0000000000,0.0286,8437700000000000.0000000000,0.307,rock
44381,35.0,0.9620000000000001,0.375,143581.0,0.20800000000000002,4.72e-06,0.0856,-12955.0000000000,0.0341,67714.0000000000,0.379,rock
40829,25.0,0.973,0.0712,257280.0,0.0169,0.35,0.0731,-26569000000000000.0000000000,0.0496,77.78,0.0311,rock
25661,78.0,0.0571,0.8240000000000001,137134.0,0.595,37000000000.0000000000,0.0876,-6346.0000000000,0.091,140039.0000000000,0.157,rock
42319,41.0,0.934,0.185,182773.0,0.0805,0.0125,0.0841,-21025.0000000000,0.0428,89936.0000000000,0.0574,rock
11347,2.0,0.498,0.539,55101.0,0.4529999999999999,0.875,0.106,-21199.0000000000,0.0684,82184.0000000000,0.764,hard
28944,67.0,0.0662,0.816,307640.0,0.813,2.77e-06,0.602,-7797999999999990.0000000000,0.0664,127979.0000000000,0.436,hard
40577,6.0,0.978,0.239,708760.0,0.0514,0.8740000000000001,0.1009999999999999,-23135.0000000000,0.0451,110333.0000000000,0.0388,hard
44380,31.0,0.9009999999999999,0.299,-1.0,0.182,0.9390000000000001,0.429,-17152.0000000000,0.039,136472.0000000000,0.127,hard
5672,21.0,0.00112,0.626,211587.0,0.8809999999999999,1.07e-05,0.254,-4835.0000000000,0.0352,128045.0000000000,0.75,hard
25078,68.0,0.377,0.648,349933.0,0.631,0.0,0.12,-5662000000000000.0000000000,0.10300000000000001,10598899999999900.0000000000,0.142,hard
40991,33.0,0.84,0.192,422133.0,0.0068099999999999,0.0844,0.0681,-37783.0000000000,0.0456,79046.0000000000,0.0702,hard
12630,30.0,0.8059999999999999,0.611,306333.0,0.67,0.9129999999999999,0.121,-9736.0000000000,0.0297,95109.0000000000,0.706,hard
3734,34.0,0.0183,0.544,-1.0,0.784,0.0172,0.266,-50310000000000000.0000000000,0.0615,168364.0000000000,0.462,hard
30405,27.0,0.505,0.65,217227.0,0.3829999999999999,0.0,0.392,-13074000000000000.0000000000,0.0464,110522.0000000000,0.8640000000000001,hard
40065,21.0,0.9329999999999999,0.16,512173.0,0.0744,0.7609999999999999,0.0785,-22592.0000000000,0.0408,11995296059529000.0000000000,0.0761,hard
46902,73.0,0.0249,0.413,-1.0,0.677,0.0,0.0793,-5.12,0.255,11995296059529000.0000000000,0.0845,hard
33888,51.0,0.316,0.474,233853.0,0.508,0.0,0.166,-6845.0000000000,0.0235,77.31,0.358,hard
4707,23.0,0.146,0.72,228923.0,0.425,0.10800000000000001,0.785,-14148.0000000000,0.71,129929.0000000000,0.5479999999999999,hard
17515,52.0,0.00372,0.326,210520.0,0.935,7.55e-06,0.302,-5.69,0.0698,135762.0000000000,0.17,hard
19227,57.0,0.7859999999999999,0.127,288733.0,0.335,0.42700000000000005,0.111,-8298.0000000000,0.0329,77078.0000000000,0.0686,hard
31774,29.0,0.0684,0.43700000000000006,226560.0,0.722,0.848,0.133,-8987.0000000000,0.0457,139077.0000000000,0.192,hard
48391,62.0,0.985,0.657,86944.0,0.431,0.0,0.149,-11147.0000000000,0.541,83509.0000000000,0.935,hard
24461,42.0,0.205,0.496,177000.0,0.895,0.0,0.0626,-4027.0000000000,0.147,11995296059529000.0000000000,0.654,hard
1788,28.0,0.0053100000000000005,0.531,249600.0,0.9640000000000001,0.0273,0.0832,-19709999999999900.0000000000,0.5329999999999999,150237.0000000000,0.198,hard
27706,56.0,0.321,0.467,208320.0,0.488,281000000000.0000000000,0.14800000000000002,-10181000000000000.0000000000,0.198,111838.0000000000,0.267,hard
45263,76.0,0.1939999999999999,0.657,266893.0,0.629,0.0,0.254,-4938.0000000000,0.0782,93985.0000000000,0.726,hard
44731,43.0,0.9890000000000001,0.198,-1.0,0.0382,0.9690000000000001,0.17,-29885.0000000000,0.0443,136392.0000000000,0.127,hard
31627,29.0,0.506,0.847,183573.0,0.35600000000000004,0.0352,0.115,-15243.0000000000,0.242,126902.0000000000,0.741,hard
22779,51.0,0.742,0.603,234080.0,0.36,0.0,0.233,-8841000000000000.0000000000,0.0309,122021.0000000000,0.34700000000000003,hard
11677,34.0,0.441,0.562,157307.0,0.728,332999999999.9990000000,0.35100000000000003,-9.14,0.0984,78205.0000000000,0.731,hard
9667,30.0,0.982,0.56,61867.0,0.147,0.3929999999999999,0.0852,-24839000000000000.0000000000,0.0413,16416299999999900.0000000000,0.5760000000000001,pop
17089,50.0,0.0664,0.419,271027.0,0.71,0.0,0.0967,-5659.0000000000,0.0321,143968.0000000000,0.242,pop
29370,62.0,0.0855,0.6859999999999999,154373.0,0.67,0.0,0.12,-7626.0000000000,0.225,173915.0000000000,0.636,pop
32420,32.0,0.0792,0.364,431936.0,0.752,1.57e-05,0.0966,-5622999999999990.0000000000,0.1,173715.0000000000,0.636,pop
25152,70.0,0.155,0.491,323307.0,0.523,0.0,0.405,-9417.0000000000,0.5920000000000001,73.79,0.243,pop
26070,61.0,0.00695,0.7929999999999999,225600.0,0.5539999999999999,0.0,0.127,-6624.0000000000,0.0451,119993.0000000000,0.225,pop
25620,56.0,0.085,0.752,228907.0,0.619,0.0,0.107,-8156.0000000000,0.0864,11995296059529000.0000000000,0.386,pop
15944,52.0,0.0911,0.433,254867.0,0.675,0.293,0.159,-6702000000000000.0000000000,0.0337,137268.0000000000,0.184,pop
49059,59.0,0.293,0.7859999999999999,248506.0,0.625,0.0,0.15,-4194.0000000000,0.0542,12398299999999900.0000000000,0.21600000000000003,pop
28313,72.0,0.41100000000000003,0.6729999999999999,215067.0,0.395,0.0054600000000000004,0.122,-8639.0000000000,0.12300000000000001,170074.0000000000,0.1369999999999999,pop
21429,52.0,0.0314,0.725,201920.0,0.55,0.0,0.0892,-6587999999999990.0000000000,0.0436,7601100000000000.0000000000,0.785,pop
25505,70.0,0.00735,0.7559999999999999,170539.0,0.8140000000000001,0.0,0.14300000000000002,-5398.0000000000,0.0416,146.99,0.7090000000000001,pop
47922,54.0,0.257,0.69,329627.0,0.877,0.0,0.14,-4074.0000000000,0.264,92165.0000000000,0.779,pop
2269,40.0,0.0129,0.3389999999999999,233160.0,0.677,0.00162,0.105,-11843.0000000000,0.0453,187622.0000000000,0.223,pop
27252,73.0,0.17,0.8370000000000001,-1.0,0.5489999999999999,0.0,0.057,-5722.0000000000,0.1669999999999999,121954.0000000000,0.209,pop
1570,59.0,0.408,0.888,236947.0,0.687,0.0,0.0615,-7744.0000000000,0.107,11503399999999900.0000000000,0.43200000000000005,pop
19635,46.0,0.007640000000000001,0.377,259773.0,0.903,97400000000.0000000000,0.109,-6422999999999990.0000000000,0.0739,19590900000000000.0000000000,0.353,hard
42454,42.0,145999999999.9990000000,0.433,230613.0,0.943,0.0314,0.222,-44830000000000000.0000000000,0.0673,96006.0000000000,0.262,hard
20262,50.0,0.011000000000000001,0.672,173933.0,0.5,0.012,0.287,-18.39,0.0445,10535700000000000.0000000000,0.9620000000000001,hard
22824,50.0,0.0506,0.502,211147.0,0.78,0.000518,0.0897,-5271.0000000000,0.0339,78.99,0.3829999999999999,hard
18490,64.0,605999999999.9990000000,0.451,194227.0,0.815,0.0,0.27,-5.55,0.0368,147974.0000000000,0.618,hard
49048,69.0,0.299,0.726,211212.0,0.665,0.0,0.179,-56110000000000000.0000000000,0.0722,10423899999999900.0000000000,0.807,hard
4243,46.0,0.0328,0.569,204933.0,0.948,0.925,0.0928,-75360000000000000.0000000000,0.0512,192043.0000000000,0.8759999999999999,hard
12108,42.0,0.633,0.606,218293.0,0.342,68400000000.0000000000,0.297,-13197000000000000.0000000000,0.0301,7801899999999990.0000000000,0.43200000000000005,hard
11893,54.0,0.9359999999999999,0.696,131024.0,0.2339999999999999,4.3e-05,0.114,-14540999999999900.0000000000,0.0383,13030200000000000.0000000000,0.484,hard
5205,25.0,0.99,0.29600000000000004,263240.0,0.2339999999999999,0.885,0.0781,-19277.0000000000,0.043,129471.0000000000,0.294,hard
1487,41.0,0.0024100000000000002,0.534,196597.0,0.9309999999999999,0.852,0.35600000000000004,-38169999999999900.0000000000,0.0708,140031.0000000000,0.3279999999999999,hard
853,35.0,0.0497,0.669,190119.0,0.7929999999999999,485999999999.9990000000,0.142,-6898.0000000000,0.153,127994.0000000000,0.439,hard
20649,48.0,0.787,0.74,130293.0,0.565,0.0,0.38,-9482999999999990.0000000000,0.0541,113713.0000000000,0.8440000000000001,rock
22138,49.0,0.462,0.525,191200.0,0.882,0.0,0.282,-8624.0000000000,0.0386,11995296059529000.0000000000,0.9640000000000001,rock
